"NUMBR,N,6,0","DIST,N,4,0","DATA,D","ASTRDAY,N,3,0","HR,N,2,0","MIN,N,2,0","V1,N,7,3","V2,N,7,3","V3,N,7,3","TAU1,N,8,4","TAU2,N,8,4"
12048,219,07/22/78,202,6,28,999.999,74.619,62.384,-40.2868,-5.4597
12049,154,07/22/78,202,6,36,32.084,29.793,30.413,-33.3249,-23.5787
12050,137,07/22/78,202,6,36,39.497,37.523,35.903,0.9222,-4.5109
12051,152,07/22/78,202,6,52,42.172,999.999,999.999,-61.5322,-2.5683
12052,153,07/22/78,202,6,59,27.106,999.999,27.080,-19.3344,-50.8794
12053,224,07/22/78,202,7,0,57.291,50.315,60.481,-36.5644,5.4163
12054,287,07/22/78,202,7,10,49.726,55.642,999.999,-8.5356,-8.2872
12055,183,07/22/78,202,7,16,37.694,999.999,36.378,-37.9700,-21.9535
12056,173,07/22/78,202,7,18,40.000,44.437,999.999,-10.6194,-26.5829
12057,134,07/22/78,202,7,19,28.076,999.999,31.512,-15.8616,-56.7050
12058,98,07/22/78,202,7,21,32.514,30.905,29.577,-74.6718,-35.0061
12059,277,07/22/78,202,7,22,47.344,999.999,999.999,-11.3121,1.5838
12060,183,07/22/78,202,7,25,999.999,47.875,999.999,-56.8772,-13.5085
12061,180,07/22/78,202,7,30,54.129,46.760,999.999,-24.4380,-13.8866
12062,281,07/22/78,202,7,31,53.465,50.482,48.881,-6.5908,-9.8023
12063,190,07/22/78,202,7,41,51.774,64.402,999.999,-16.5108,4.9114
12064,154,07/22/78,202,7,41,24.746,28.484,999.999,1.6076,-55.3889
12065,207,07/22/78,202,7,43,55.046,51.817,55.710,-26.5461,-8.2125
12066,208,07/22/78,202,7,44,63.296,999.999,58.292,-13.9835,8.2019
12067,246,07/22/78,202,7,45,55.313,51.525,48.748,-9.9110,-48.8834
12068,215,07/22/78,202,7,45,60.635,56.855,999.999,-13.0481,-0.7196
12069,217,07/22/78,202,7,47,49.697,51.341,53.068,-9.2590,-12.3470
12070,214,07/22/78,202,7,51,46.006,45.276,49.242,-8.2219,-16.1923
12071,207,07/22/78,202,7,56,36.194,40.250,999.999,-0.8274,-26.8877
12072,243,07/22/78,202,7,57,53.441,50.635,53.481,-61.1407,-11.2902
12073,205,07/22/78,202,7,58,999.999,48.133,999.999,-46.5278,-8.1442
12074,194,07/22/78,202,7,59,999.999,50.030,53.961,-10.8623,-12.5629
12075,178,07/22/78,202,7,59,29.968,35.695,31.859,-28.8831,-45.1345
12076,179,07/22/78,202,7,59,36.198,33.652,34.982,-19.3447,3.9430
12077,173,07/22/78,202,8,0,50.316,999.999,999.999,-37.9121,-14.7690
12078,175,07/22/78,202,8,2,999.999,45.710,999.999,-60.7557,-14.9873
12079,139,07/22/78,202,8,2,999.999,45.915,999.999,-63.1956,-0.2270
12080,212,07/22/78,202,8,2,20.660,21.844,999.999,7.5590,-50.5001
12081,223,07/22/78,202,8,3,52.046,52.047,63.154,-8.5633,-13.5804
12082,240,07/22/78,202,8,4,48.221,53.197,55.898,-7.8782,0.0126
12083,206,07/22/78,202,8,5,999.999,999.999,57.988,-66.2936,-62.3031
12084,230,07/22/78,202,8,5,46.229,49.858,999.999,-45.4125,-13.0929
12085,150,07/22/78,202,8,6,53.760,999.999,999.999,-10.7018,-42.0723
12086,270,07/22/78,202,8,6,54.492,55.678,999.999,-15.1367,22.3387
12087,189,07/22/78,202,8,7,47.145,50.590,999.999,-17.9679,9.5701
12088,189,07/22/78,202,8,7,999.999,31.435,999.999,-21.0033,-11.4116
12089,228,07/22/78,202,8,18,42.947,52.587,999.999,-42.5023,-19.9939
12090,226,07/22/78,202,8,23,28.481,27.913,999.999,8.5190,-36.4904
12091,213,07/22/78,202,8,26,53.285,47.911,54.169,-11.4802,-8.1966
12092,222,07/22/78,202,8,40,999.999,48.397,999.999,-48.2249,0.9563
12093,123,07/22/78,202,8,43,60.242,999.999,48.798,11.4324,-26.8533
12094,152,07/22/78,202,8,46,999.999,35.141,43.911,-15.7125,-19.9120
12095,172,07/22/78,202,8,55,999.999,999.999,37.389,-75.8553,-36.5916
12096,229,07/22/78,202,9,2,37.347,999.999,37.266,-2.6746,-28.1174
12097,194,07/22/78,202,9,4,38.316,38.262,999.999,-0.3604,-26.3839
12098,258,07/22/78,202,9,14,999.999,33.349,999.999,-4.5325,-15.8220
12099,180,07/22/78,202,9,16,51.974,45.581,45.555,-9.1625,-14.3626
12100,145,07/22/78,202,9,21,26.590,999.999,999.999,6.5601,-39.0921
12101,203,07/22/78,202,9,24,52.407,42.988,48.913,-52.2088,-15.5548
12102,184,07/22/78,202,9,25,44.953,47.380,999.999,3.3033,-13.5840
12103,237,07/22/78,202,9,26,34.369,35.323,999.999,4.5046,-22.3901
12104,213,07/22/78,202,9,27,33.749,44.750,999.999,-51.6676,-71.2461
12105,184,07/22/78,202,9,27,46.506,38.489,999.999,5.4634,-21.6805
12106,155,07/22/78,202,9,28,54.604,54.661,58.415,-10.8844,-15.0726
12107,124,07/22/78,202,9,42,999.999,45.180,999.999,-61.3345,0.0948
12108,156,07/22/78,202,9,44,999.999,26.729,26.179,1.9150,-45.6221
12109,133,07/22/78,202,9,44,44.688,42.995,999.999,-11.1966,-36.4840
12110,209,07/22/78,202,9,44,41.896,52.096,46.433,-20.9978,-36.4300
12111,143,07/22/78,202,9,48,45.740,999.999,46.395,-63.8610,-31.4597
12112,144,07/22/78,202,9,54,32.345,37.790,36.926,-40.6624,-0.9904
12113,170,07/22/78,202,9,57,43.997,53.426,52.517,-39.0846,0.3669
12114,185,07/22/78,202,9,57,999.999,999.999,44.157,0.4605,-21.7684
12115,220,07/22/78,202,9,58,29.989,30.195,999.999,-18.3614,-0.8088
12116,133,07/22/78,202,10,6,999.999,41.716,999.999,-77.4452,0.5440
12117,183,07/22/78,202,10,7,34.718,37.832,999.999,-23.6803,-1.3410
12118,205,07/22/78,202,10,26,41.026,45.626,999.999,-18.1859,8.8400
12119,224,07/22/78,202,11,19,28.026,999.999,999.999,34.0052,-21.2435
12120,188,07/22/78,202,12,14,27.659,999.999,27.507,-49.5281,0.0625
12121,121,07/22/78,202,12,16,999.999,26.028,999.999,-46.6392,9.0422
12122,180,07/22/78,202,12,27,28.407,999.999,45.103,-59.2748,0.3295
12123,204,07/22/78,202,12,28,34.724,999.999,999.999,-53.7114,0.3106
12124,238,07/22/78,202,12,33,31.523,30.385,999.999,-19.4237,1.8242
12125,156,07/22/78,202,12,36,29.107,999.999,999.999,-26.9349,-51.1670
12126,193,07/22/78,202,12,46,999.999,999.999,38.069,-10.9411,-37.9269
12127,152,07/22/78,202,12,59,999.999,49.649,999.999,-2.3032,-0.5538
12128,200,07/22/78,202,13,25,34.296,29.099,999.999,-11.4054,13.5400
12129,213,07/22/78,202,13,35,16.408,999.999,999.999,-28.3516,16.0486
12130,227,07/22/78,202,13,49,32.646,999.999,999.999,-29.6406,2.0673
12131,213,07/22/78,202,14,2,22.704,22.887,999.999,-23.1949,-0.1067
12132,197,07/22/78,202,14,3,25.624,999.999,999.999,-27.5643,-27.5655
12133,120,07/22/78,202,14,6,42.397,36.690,999.999,-24.8092,-16.4684
12134,211,07/22/78,202,14,11,29.397,23.271,999.999,-12.0612,13.1939
12135,156,07/22/78,202,14,19,28.254,25.637,999.999,-23.8132,4.6621
12136,215,07/22/78,202,14,32,36.127,999.999,36.211,-16.5115,2.0295
12137,180,07/22/78,202,14,36,21.683,20.989,999.999,7.2005,-21.2767
12138,140,07/22/78,202,14,37,20.770,19.757,999.999,-42.7186,0.4306
12139,148,07/22/78,202,14,44,28.535,28.446,999.999,-17.7449,14.0364
12140,153,07/22/78,202,15,1,999.999,24.160,999.999,3.7791,-46.1935
12141,231,07/22/78,202,15,10,29.849,37.776,25.422,6.0285,-34.6937
12142,210,07/22/78,202,15,23,21.435,999.999,999.999,-1.5504,-50.6088
12143,147,07/22/78,202,15,27,21.830,22.282,23.826,-31.1162,-35.8094
12144,118,07/22/78,202,15,28,21.967,999.999,999.999,-70.2217,0.0987
12145,265,07/22/78,202,15,30,38.125,999.999,999.999,21.2602,-9.9935
12146,116,07/22/78,202,16,2,28.956,35.430,999.999,-40.3624,-54.8871
12147,183,07/22/78,202,16,12,33.742,32.478,999.999,4.2960,-54.9128
12148,371,07/22/78,202,16,18,37.754,41.784,35.118,17.9683,-20.0795
12149,139,07/22/78,202,16,30,25.661,999.999,25.920,-11.0508,-49.9964
12150,178,07/22/78,202,17,20,22.147,999.999,21.274,-4.6108,0.5639
12151,199,07/22/78,202,17,42,25.314,999.999,23.063,-26.5144,-38.5355
12152,222,07/22/78,202,17,49,22.486,21.994,999.999,-1.1480,-47.1368
12153,137,07/22/78,202,18,14,33.046,999.999,35.867,-16.3928,-43.9390
12154,130,07/22/78,202,18,18,26.986,999.999,27.644,-67.0140,-55.6935
12155,277,07/22/78,202,19,0,20.098,999.999,999.999,-16.4685,-43.9032
12156,193,09/05/78,247,0,26,13.881,13.633,17.547,-37.6520,-47.1497
12157,200,09/05/78,247,0,29,23.918,25.700,28.429,6.0180,-52.9246
12158,168,09/05/78,247,0,40,999.999,16.095,999.999,-20.9553,-60.6082
12159,382,09/05/78,247,0,46,27.565,999.999,999.999,-2.0975,-14.1680
12160,203,09/05/78,247,0,58,62.517,999.999,67.741,-10.5418,-8.6105
12161,230,09/05/78,247,1,23,46.229,49.848,47.940,-45.1878,-11.5396
12162,228,09/05/78,247,1,24,999.999,31.956,34.151,-9.4976,-20.0741
12163,180,09/05/78,247,1,29,30.555,999.999,28.843,-16.1393,-3.1433
12164,204,09/05/78,247,1,29,999.999,55.302,999.999,-7.0448,-20.5105
12165,173,09/05/78,247,1,38,18.518,20.170,20.167,-37.0228,-15.8816
12166,215,09/05/78,247,1,38,44.251,999.999,999.999,-21.2325,-8.9211
12167,127,09/05/78,247,1,48,14.889,999.999,18.303,18.5626,-14.9745
12168,205,09/05/78,247,1,55,999.999,51.717,999.999,-8.8225,-13.5284
12169,243,09/05/78,247,1,59,56.045,999.999,60.389,-5.8626,-9.1667
12170,164,09/05/78,247,1,59,56.150,999.999,999.999,5.1312,-9.2154
12171,400,09/05/78,247,2,15,51.522,53.704,53.377,-4.8034,-7.1800
12172,210,09/05/78,247,2,17,22.916,999.999,999.999,-37.5423,9.7859
12173,175,09/05/78,247,2,21,31.904,33.535,30.802,-28.1438,10.3759
12174,218,09/05/78,247,2,23,28.637,27.696,28.588,-22.4192,15.0508
12175,238,09/05/78,247,2,24,22.224,22.945,24.827,-13.1825,-17.1547
12176,180,09/05/78,247,2,25,999.999,47.811,54.029,-6.2442,39.1932
12177,140,09/05/78,247,2,25,42.511,999.999,42.387,-0.4300,-35.4949
12178,155,09/05/78,247,2,28,26.508,999.999,999.999,-14.5540,-46.0181
12179,178,09/05/78,247,2,29,49.872,49.074,999.999,-9.4617,-23.2326
12180,470,09/05/78,247,2,31,999.999,999.999,66.704,-17.8380,20.5554
12181,207,09/05/78,247,2,31,43.856,50.328,999.999,-4.0357,-26.6284
12182,174,09/05/78,247,2,33,24.317,24.269,999.999,-34.0504,-25.2638
12183,164,09/05/78,247,2,34,56.179,46.578,999.999,-5.6071,-1.7765
12184,174,09/05/78,247,2,46,27.281,38.069,999.999,-16.8804,23.4401
12185,209,09/05/78,247,2,54,27.560,999.999,24.833,-26.9528,4.1941
12186,204,09/05/78,247,2,55,36.439,34.945,999.999,-27.7728,-55.1657
12187,116,09/05/78,247,2,57,21.084,999.999,999.999,11.9040,-10.9725
12188,192,09/05/78,247,2,58,28.559,999.999,28.809,-30.6412,-0.3835
12189,129,09/05/78,247,2,59,999.999,57.269,999.999,-37.4257,-14.8273
12190,204,09/05/78,247,3,4,38.692,35.125,999.999,-18.2392,-1.5632
12191,225,09/05/78,247,3,10,22.691,999.999,28.663,-0.7920,23.5056
12192,169,09/05/78,247,3,12,31.010,29.925,999.999,-28.7358,0.4343
12193,163,09/05/78,247,3,15,28.998,26.342,999.999,-23.7678,-14.9560
12194,173,09/05/78,247,3,17,31.884,27.673,999.999,-28.3620,9.8323
12195,392,09/05/78,247,3,17,36.533,999.999,37.793,7.4948,-4.2624
12196,125,09/05/78,247,3,25,30.142,999.999,999.999,-34.5245,-24.5877
12197,242,09/05/78,247,3,27,23.077,23.849,21.598,-7.3836,-27.6278
12198,208,09/05/78,247,3,29,999.999,30.527,999.999,-23.3134,-3.4046
12199,169,09/05/78,247,3,30,28.488,29.399,999.999,-27.6916,12.3910
12200,120,09/05/78,247,3,42,23.542,999.999,25.558,-23.4160,-29.4813
12201,195,09/05/78,247,3,45,26.430,999.999,999.999,-73.5418,-40.7574
12202,200,09/05/78,247,3,48,32.243,35.445,37.957,-12.7187,-18.0929
12203,195,09/05/78,247,3,54,29.765,29.745,999.999,-19.5256,-9.8422
12204,172,09/05/78,247,4,5,23.205,999.999,24.420,-29.5894,-20.0417
12205,419,09/05/78,247,8,3,54.239,58.837,52.432,-10.1327,-0.2516
12206,189,09/05/78,247,8,6,999.999,40.365,999.999,-12.1330,-7.9886
12207,204,09/05/78,247,8,11,999.999,51.268,48.588,-17.3925,-9.5167
12208,197,09/05/78,247,8,14,999.999,54.348,48.182,-6.0297,-17.1089
12209,223,09/05/78,247,8,15,999.999,34.369,999.999,-48.7485,-31.9737
12210,219,09/05/78,247,8,17,48.979,47.373,999.999,-8.5484,-19.0639
12211,204,09/05/78,247,8,50,46.800,999.999,999.999,-63.4307,-22.1008
12212,192,09/05/78,247,8,53,48.293,55.790,999.999,0.0146,-32.3823
12213,167,09/05/78,247,8,54,56.640,52.248,999.999,-26.6291,-3.5395
12214,133,09/05/78,247,8,54,999.999,46.604,39.279,-40.6756,2.1096
12215,116,09/05/78,247,8,55,24.676,999.999,999.999,-27.3569,0.2361
12216,172,09/05/78,247,8,58,999.999,55.226,56.703,-10.8724,-10.3567
12217,136,09/05/78,247,9,0,54.362,999.999,999.999,-77.5120,-10.5299
12218,178,09/05/78,247,9,2,58.476,999.999,999.999,-54.8147,-17.9067
12219,150,09/05/78,247,9,13,999.999,22.442,999.999,-74.1735,-1.8908
12220,218,09/05/78,247,9,14,64.714,52.248,999.999,-59.8517,-12.5979
12221,172,09/05/78,247,9,18,44.861,999.999,44.732,-55.3000,-19.2642
12222,168,09/05/78,247,9,21,56.823,999.999,52.390,-16.5898,-21.4552
12223,206,09/05/78,247,9,25,43.814,45.352,40.539,-0.8917,-45.2220
12224,158,09/05/78,247,9,29,42.695,999.999,45.859,-6.1633,-39.3210
12225,158,09/05/78,247,9,30,39.052,42.182,41.722,-1.6473,-36.2953
12226,199,09/05/78,247,9,31,46.692,54.624,999.999,-1.7811,-23.2307
12227,172,09/05/78,247,9,32,52.931,57.589,52.861,-12.2105,-9.9152
12228,177,09/05/78,247,9,33,43.697,42.949,42.498,-13.0170,-16.8940
12229,169,09/05/78,247,10,32,43.979,43.048,44.050,3.9998,-29.2787
12230,109,09/05/78,247,10,38,999.999,42.206,32.606,-61.6601,-31.2864
12231,177,09/05/78,247,10,58,40.906,44.127,36.456,2.9635,-31.7080
12232,221,09/05/78,247,11,0,49.195,999.999,51.012,-11.6515,-10.6740
12233,202,09/05/78,247,11,12,47.903,52.372,42.423,-13.7417,-12.2951
12234,281,09/05/78,247,11,28,42.735,39.668,999.999,-17.5185,-3.3983
12235,167,09/05/78,247,11,32,24.815,999.999,20.842,-32.5184,-21.6528
12236,154,09/05/78,247,11,33,54.440,50.978,54.553,-58.4605,-20.3500
12237,192,09/05/78,247,11,35,44.092,999.999,999.999,7.5610,-30.5623
12238,143,09/05/78,247,11,38,48.369,47.555,999.999,-9.4662,-33.7287
12239,203,09/05/78,247,11,39,33.763,999.999,34.467,-6.1616,-29.1252
12240,237,09/05/78,247,11,42,25.126,999.999,999.999,-50.9754,18.9339
12241,193,09/05/78,247,11,53,999.999,47.651,999.999,-6.4113,-19.2559
12242,228,09/05/78,247,11,54,35.139,32.946,999.999,-17.6216,-0.4770
12243,179,09/05/78,247,11,55,26.920,999.999,28.831,-57.0835,11.0402
12244,158,09/05/78,247,11,58,39.556,40.091,36.979,-3.4744,-31.3946
12245,182,09/05/78,247,12,8,35.004,38.393,40.715,-12.7565,-22.2665
12246,185,09/05/78,247,12,15,999.999,999.999,15.719,-39.6782,-0.1316
12247,220,09/05/78,247,12,18,36.380,34.768,36.459,-16.1521,-15.5111
12248,188,09/05/78,247,12,19,999.999,44.995,999.999,-6.3398,-21.0433
12249,135,09/05/78,247,12,23,29.616,28.911,29.133,-26.7340,-25.9595
12250,222,09/05/78,247,12,25,999.999,33.994,999.999,-23.6972,0.0592
12251,282,09/05/78,247,12,30,37.449,33.771,999.999,3.2813,-22.5738
12252,280,09/05/78,247,12,34,30.951,30.417,999.999,15.2589,-51.9557
12253,194,09/05/78,247,12,37,31.904,999.999,32.677,-23.0129,-17.2550
12254,165,09/05/78,247,12,59,999.999,44.977,999.999,7.6690,-32.3367
12255,148,09/05/78,247,13,6,30.671,999.999,999.999,11.2356,-38.8482
12256,220,09/05/78,247,13,8,30.160,999.999,29.806,-17.2769,-12.2482
12257,263,09/05/78,247,13,12,27.504,999.999,999.999,-59.5610,-34.6643
12258,150,09/05/78,247,13,15,32.968,36.685,999.999,-64.3040,-37.9026
12259,229,09/05/78,247,13,21,28.125,29.051,29.075,-13.4567,-18.7814
12260,148,09/05/78,247,13,57,37.089,41.556,41.403,-41.6665,11.9061
12261,166,09/05/78,247,14,0,31.182,28.505,999.999,-55.0353,3.0832
12262,186,09/05/78,247,14,15,999.999,999.999,52.516,-29.7459,-56.3606
12263,135,09/05/78,247,14,34,999.999,999.999,44.581,-17.1397,-28.0544
12264,157,09/05/78,247,14,35,999.999,999.999,33.630,-22.6190,-34.1458
12265,234,09/05/78,247,14,49,36.024,999.999,31.485,-46.6370,-33.0290
12266,160,09/05/78,247,15,44,21.820,999.999,999.999,-48.3157,-51.3193
12267,548,09/05/78,247,16,11,999.999,71.943,999.999,-27.1056,-30.2680
12268,152,09/05/78,247,16,12,31.203,999.999,35.435,-61.4780,-40.0873
12269,172,09/05/78,247,16,52,30.009,32.398,27.658,7.1199,-41.3826
12270,203,09/05/78,247,17,12,52.430,999.999,45.638,-5.0834,0.2478
12271,182,09/05/78,247,17,15,36.876,41.768,33.803,6.0932,-33.1548
12272,185,09/05/78,247,18,47,30.563,30.659,30.787,10.2668,-37.2443
12273,134,09/05/78,247,18,50,28.061,29.854,999.999,0.1340,-65.6409
12274,531,09/05/78,247,20,9,17.637,999.999,999.999,8.3956,-29.9079
12275,230,09/05/78,247,20,23,29.739,30.675,31.278,16.5232,-33.1058
12276,276,09/05/78,247,20,53,23.016,23.400,999.999,6.2039,-38.5123
12277,234,09/05/78,247,21,9,999.999,25.850,999.999,15.6434,-45.0569
12278,142,09/05/78,247,22,32,999.999,20.593,999.999,-33.2548,16.5230
12279,482,09/05/78,247,23,0,36.271,999.999,39.105,12.2396,-21.4452
12280,163,09/05/78,247,23,6,26.024,26.248,29.199,12.9395,-51.3753
12281,198,09/05/78,247,23,39,20.360,19.685,999.999,6.1259,-22.2603
12282,331,09/05/78,247,23,47,17.742,999.999,17.286,-1.9037,-26.7088
12283,171,09/06/78,248,0,7,19.137,999.999,999.999,-5.3661,40.7294
12284,219,09/06/78,248,0,19,24.604,999.999,27.660,-17.8915,-44.2375
12285,192,09/06/78,248,0,35,21.039,21.842,999.999,-1.8803,-47.5991
12286,155,09/06/78,248,0,47,999.999,26.223,999.999,-38.6878,-0.3576
12287,227,09/06/78,248,1,11,21.586,26.315,27.634,-17.5420,-31.6351
12288,197,09/06/78,248,1,31,999.999,32.979,27.976,-31.5527,-18.5996
12289,232,09/06/78,248,1,37,999.999,43.780,999.999,-41.6476,-33.7761
12290,152,09/06/78,248,1,38,20.682,21.853,999.999,-35.6705,-44.8010
12291,176,09/06/78,248,2,1,30.345,30.777,35.366,-31.0834,-8.4239
12292,286,09/06/78,248,2,4,37.371,34.772,999.999,-23.9486,21.7860
12293,286,09/06/78,248,2,6,29.340,28.952,999.999,-4.0968,-56.1799
12294,409,09/06/78,248,2,16,34.197,37.154,42.494,3.1163,-19.2222
12295,347,09/06/78,248,2,17,999.999,999.999,61.805,-50.1726,-0.1516
12296,153,09/06/78,248,2,17,21.308,999.999,999.999,-28.9705,-39.4328
12297,176,09/06/78,248,2,34,25.850,31.525,999.999,4.2028,-38.4892
12298,165,09/06/78,248,2,47,24.522,999.999,24.531,-27.6045,-24.9290
12299,229,09/06/78,248,2,48,33.343,999.999,999.999,-26.0238,17.7430
12300,221,09/06/78,248,2,49,26.642,26.145,27.501,-21.6485,-16.9047
12301,214,09/06/78,248,2,55,34.351,33.796,34.006,-13.6907,-13.4883
12302,178,09/06/78,248,2,57,31.705,25.557,999.999,-30.5929,6.1200
12303,180,09/06/78,248,2,57,31.672,29.964,999.999,-10.7853,-69.4067
12304,400,09/06/78,248,4,49,56.818,999.999,49.125,-6.2486,-0.5944
12305,223,09/06/78,248,4,52,35.895,38.255,35.160,-15.1113,-16.7566
12306,108,09/06/78,248,4,56,28.332,999.999,27.870,-24.0083,-36.8483
12307,139,09/06/78,248,4,56,999.999,999.999,29.662,-34.7607,-51.7384
12308,220,09/06/78,248,4,59,31.072,28.849,29.835,-6.3316,-26.7478
12309,144,09/06/78,248,5,12,33.590,35.301,999.999,-52.6083,-8.6813
12310,149,09/06/78,248,5,18,34.977,37.663,36.497,-14.0525,-30.6472
12311,191,09/06/78,248,5,30,53.581,999.999,999.999,-11.9190,-11.0822
12312,105,09/06/78,248,5,35,999.999,35.330,33.810,-63.9795,-44.7940
12313,182,09/06/78,248,5,34,33.320,35.393,38.296,0.4354,-47.7940
12314,124,09/06/78,248,5,47,25.730,999.999,32.053,-55.8584,-55.2276
12315,228,09/06/78,248,5,49,39.549,999.999,38.515,-23.0215,-28.6201
12316,268,09/06/78,248,5,51,999.999,45.430,39.412,-41.4148,1.3974
12317,287,09/06/78,248,6,0,51.640,57.137,999.999,-4.4480,-12.7373
12318,235,09/06/78,248,6,1,42.170,999.999,999.999,-51.4796,0.5136
12319,209,09/06/78,248,6,3,999.999,31.250,48.601,-44.7017,1.3316
12320,243,09/06/78,248,6,5,44.668,49.534,48.491,-5.6163,-17.1018
12321,178,09/06/78,248,6,6,18.279,999.999,999.999,-29.5794,1.7760
12322,226,09/06/78,248,6,8,38.367,60.540,999.999,-51.9715,5.7259
12323,140,09/06/78,248,6,11,27.662,25.929,999.999,-8.1101,-41.0998
12324,116,09/06/78,248,6,16,19.438,999.999,18.512,-31.2670,0.4084
12325,210,09/06/78,248,6,16,52.475,55.816,53.708,-79.9753,-15.5754
12326,135,09/06/78,248,6,18,17.331,999.999,999.999,-40.7284,-47.3631
12327,195,09/06/78,248,6,19,37.093,35.487,37.226,-21.3173,-2.0495
12328,260,09/06/78,248,6,22,55.347,999.999,55.353,-12.7898,-1.5418
12329,223,09/06/78,248,6,24,16.587,999.999,999.999,-53.2348,-65.2932
12330,148,09/06/78,248,6,30,31.332,999.999,999.999,-13.9181,-43.2855
12331,124,09/06/78,248,6,34,20.375,999.999,20.575,-40.6425,-1.0135
12332,227,09/06/78,248,6,36,999.999,999.999,63.548,-5.8422,-7.8768
12333,258,09/06/78,248,7,58,48.650,51.482,49.397,-4.1295,-10.3187
12334,275,09/06/78,248,7,59,55.959,999.999,999.999,-27.1276,1.9290
12335,195,09/06/78,248,8,2,48.670,999.999,50.437,-59.3084,-21.4312
12336,163,09/06/78,248,8,2,56.091,999.999,51.473,-7.9005,-19.5614
12337,221,09/06/78,248,8,9,48.807,999.999,51.948,-63.8011,-13.0480
12338,205,09/06/78,248,8,14,53.980,47.053,56.775,-40.3165,-16.3139
12339,435,09/06/78,248,8,16,999.999,999.999,68.374,-8.5983,0.8306
12340,173,09/06/78,248,8,20,61.347,71.570,61.405,-13.5675,-8.5313
12341,268,09/06/78,248,8,20,57.056,53.769,999.999,-6.9054,-19.3117
12342,535,09/06/78,248,8,21,999.999,999.999,64.097,-12.5855,57.8459
12343,123,09/06/78,248,9,48,999.999,32.705,999.999,-3.4578,9.3069
12344,122,09/06/78,248,9,54,31.650,999.999,999.999,6.6503,-7.8405
12345,214,09/06/78,248,10,4,50.197,999.999,48.080,-8.2722,-15.5895
12346,208,09/06/78,248,10,6,999.999,999.999,63.339,-11.0667,-10.6550
12347,168,09/06/78,248,10,7,45.791,999.999,43.440,-13.0768,-14.8397
12348,199,09/06/78,248,10,7,23.703,999.999,999.999,-62.5811,-47.4730
12349,207,09/06/78,248,10,12,45.959,999.999,47.670,-41.1663,-22.4440
12350,188,09/06/78,248,10,35,999.999,31.581,999.999,12.8976,-35.4715
12351,210,09/06/78,248,10,50,44.544,46.290,49.158,-3.1314,-23.6669
12352,218,09/06/78,248,10,54,999.999,38.255,999.999,-9.0222,-18.8764
12353,193,09/06/78,248,11,3,55.213,49.171,999.999,-66.4489,-19.9941
12354,150,09/06/78,248,11,4,999.999,66.568,999.999,-12.4370,-17.0296
12355,211,09/06/78,248,11,5,999.999,38.000,999.999,-2.1288,6.7169
12356,159,09/06/78,248,11,6,999.999,41.388,999.999,-29.0034,-6.5883
12357,152,09/06/78,248,11,6,57.471,999.999,54.150,-13.1417,-16.2987
12358,381,09/06/78,248,11,7,39.055,999.999,999.999,-57.1669,3.1292
12359,197,09/06/78,248,11,16,28.161,34.254,999.999,-50.9101,-0.2478
12360,209,09/06/78,248,11,24,32.812,999.999,34.700,-54.3328,-37.1901
12361,171,09/06/78,248,11,26,34.925,32.294,999.999,-26.2675,-60.1353
12362,138,09/06/78,248,11,32,37.164,47.307,40.995,-46.2187,-26.7564
12363,118,09/06/78,248,11,32,37.292,999.999,33.496,-26.3394,-20.6614
12364,230,09/06/78,248,11,36,34.901,999.999,35.572,12.9370,-31.3560
12365,129,09/06/78,248,11,42,37.221,40.475,999.999,-38.9894,-33.6601
12366,199,09/06/78,248,11,50,999.999,38.805,999.999,-10.5369,-1.1407
12367,211,09/06/78,248,11,53,28.954,28.402,999.999,-9.5105,-78.2909
12368,185,09/06/78,248,12,18,33.361,32.855,31.907,-17.9043,-19.3458
12369,219,09/06/78,248,12,36,21.870,999.999,22.381,-14.7390,-23.0164
12370,114,09/06/78,248,12,41,999.999,37.261,39.363,-36.0261,-45.3310
12371,197,09/06/78,248,12,48,22.889,999.999,26.167,-0.3345,0.8912
12372,240,09/06/78,248,12,54,26.411,52.089,999.999,-41.2962,-2.7575
12373,154,09/06/78,248,13,10,49.219,49.986,62.557,-7.9690,-15.5233
12374,286,09/06/78,248,13,13,26.059,999.999,24.269,-20.2529,-18.1006
12375,339,09/06/78,248,13,14,999.999,63.738,999.999,-52.8908,-9.7689
