NUMBR	DIST	DATA	    ASTRDAY	HR	MIN	V1	V2	V3	  TAU1  	TAU2 
13003	138	12.27.72	361	10	1	45,448	999,999	999,999	-12,8962	-22,0880
13004	230	12.27.72	361	10	2	999,999	48,118	999,999	-5,0323	-20,5500
13005	163	12.27.72	361	10	3	43,792	43,820	49,527	-7,8976	-21,3665
13006	160	12.27.72	361	10	3	48,956	45,568	47,688	-12,7160	-20,6391
13007	153	12.27.72	361	10	8	46,062	45,494	47,956	-11,9597	-21,4061
13008	132	12.27.72	361	10	7	52,809	62,447	999,999	-13,4739	-22,0604
13009	157	12.27.72	361	10	9	55,033	50,398	55,152	-11,0192	-21,0109
13010	199	12.27.72	361	10	10	41,407	999,999	42,114	-8,6040	-20,9353
13011	260	12.27.72	361	10	11	36,056	33,911	36,043	5,7854	-27,4197
13012	173	12.27.72	361	10	14	36,878	37,056	37,090	-8,6819	-26,0994
13013	146	12.27.72	361	10	15	39,313	41,566	39,337	-23,4481	6,0028
13014	154	12.27.72	361	10	15	44,585	49,188	47,590	-12,5435	-23,0396
13015	149	12.27.72	361	10	17	40,092	46,020	999,999	-11,7326	-26,0031
13016	351	12.27.72	361	10	19	60,268	63,306	999,999	-69,9895	-5,3280
13017	162	12.27.72	361	10	19	999,999	49,287	44,065	-9,2282	-20,8617
13018	160	12.27.72	361	10	19	999,999	43,450	999,999	-10,4555	-20,0204
13019	177	12.27.72	361	10	20	999,999	999,999	51,539	-11,2660	-13,5649
13020	244	12.27.72	361	10	20	32,365	31,173	30,924	-5,3989	-22,4643
13021	174	12.27.72	361	10	21	32,411	35,304	999,999	-7,4027	-28,8365
13022	211	12.27.72	361	10	21	29,116	999,999	999,999	21,3704	-36,1079
13023	163	12.27.72	361	10	22	33,128	33,722	31,892	-25,6311	-4,9956
13024	205	12.27.72	361	10	24	38,831	38,543	38,093	-8,8119	-18,7955
13025	149	12.27.72	361	10	25	49,149	49,380	49,112	-14,8598	-13,3872
13026	126	12.27.72	361	10	26	29,267	31,235	26,991	-3,3363	-54,2919
13027	176	12.27.72	361	10	26	42,500	42,460	39,613	-8,9590	-21,8547
13028	155	12.27.72	361	10	28	999,999	999,999	54,697	-8,6775	-25,4459
13029	186	12.27.72	361	10	29	999,999	37,518	39,420	-13,0589	4,0484
13030	164	12.27.72	361	10	30	32,059	32,490	32,383	-25,3142	-2,9593
13031	279	12.27.72	361	10	33	22,550	22,519	22,741	10,5765	-41,1346
13032	156	12.27.72	361	10	33	40,248	40,959	999,999	-7,1107	-31,0547
13033	175	12.27.72	361	10	34	40,324	41,805	43,386	-8,7057	-26,5386
13034	275	12.27.72	361	10	34	23,967	24,191	24,445	-10,8965	-14,5829
13035	231	12.27.72	361	10	35	48,373	46,329	50,464	-7,0436	-17,0333
13036	159	12.27.72	361	10	36	48,803	47,334	999,999	-11,7079	-18,0435
13037	141	12.27.72	361	10	39	999,999	48,022	48,088	-11,5563	-26,6455
13038	133	12.27.72	361	10	39	44,632	999,999	42,441	-13,0196	-24,4506
13039	156	12.27.72	361	10	43	54,792	999,999	999,999	-13,9928	-8,1319
13040	397	12.27.72	361	10	46	41,531	43,445	38,720	-17,4990	8,9826
13041	171	12.27.72	361	10	48	26,411	26,437	27,101	-21,1525	-29,3630
13042	134	12.27.72	361	10	48	32,280	29,025	999,999	16,5632	-44,1965
13043	170	12.27.72	361	10	50	23,017	999,999	25,175	-28,7817	-14,2588
13044	333	12.27.72	361	10	52	38,051	38,658	39,668	-17,1773	3,9991
13045	267	12.27.72	361	10	52	33,287	33,074	32,915	-1,9957	-21,4940
13046	151	12.27.72	361	10	53	29,795	26,187	28,469	-32,6564	6,8408
13047	330	12.27.72	361	10	57	44,450	39,207	44,206	-18,9121	5,3158
13048	135	12.27.72	361	10	58	46,941	51,074	51,158	-10,5306	-27,6466
13049	134	12.27.72	361	11	1	50,887	63,116	999,999	-11,1584	-23,2090
13050	171	12.27.72	361	11	3	27,450	27,289	28,323	-4,2759	-40,6849
13051	146	12.27.72	361	11	4	45,430	45,358	44,604	-13,2669	-25,3658
13052	181	12.27.72	361	11	5	30,230	28,955	28,048	-0,6459	-43,9717
13053	173	12.27.72	361	11	7	999,999	23,218	999,999	-17,5185	-33,9627
13054	184	12.27.72	361	11	10	37,654	37,238	37,839	-5,6355	-29,8852
13055	188	12.27.72	361	11	12	33,924	31,808	32,771	-5,1956	-32,5557
13056	194	12.27.72	361	11	14	30,389	29,670	28,479	-4,5381	-30,8245
13057	149	12.27.72	361	11	18	47,218	48,541	46,404	-14,8984	-18,0130
13058	176	12.27.72	361	11	21	32,327	31,886	32,941	-10,4786	-27,3678
13059	175	12.27.72	361	11	22	31,918	30,514	999,999	-11,1536	-32,1878
13060	158	12.27.72	361	11	22	38,315	33,813	38,134	-7,8725	-33,3355
13061	210	12.27.72	361	11	24	24,640	27,923	25,225	-33,8690	-0,4715
13062	221	12.27.72	361	11	27	30,608	30,148	27,924	-12,8410	-35,2670
13063	120	12.27.72	361	11	27	51,076	44,284	42,495	-17,7137	-23,3171
13064	193	12.27.72	361	11	28	31,685	31,061	28,853	-4,1786	-32,1890
13065	269	12.27.72	361	11	29	25,625	25,494	27,113	-31,8593	17,4548
13066	438	12.27.72	361	11	30	27,675	32,026	28,958	20,0984	-25,5625
13067	167	12.27.72	361	11	31	27,367	27,228	28,075	-22,9769	-20,3293
13068	285	12.27.72	361	11	32	28,690	999,999	26,488	-1,9588	-28,3931
13069	229	12.27.72	361	11	33	35,997	31,210	31,268	-19,1785	-19,1271
13070	221	12.27.72	361	11	36	32,402	30,377	32,936	-13,2326	-15,2429
13071	176	12.27.72	361	11	38	36,956	36,323	33,526	-23,4443	-6,9481
13072	190	12.27.72	361	11	38	30,800	32,869	999,999	-7,3921	-36,7091
13073	194	12.27.72	361	11	39	24,813	24,312	24,933	-5,9728	-34,8810
13074	234	12.27.72	361	11	41	999,999	31,289	30,879	-7,8020	-25,5299
13075	116	12.27.72	361	11	41	41,846	42,062	47,418	-15,1850	-32,6275
13076	176	12.27.72	361	11	41	30,556	31,909	32,142	-6,4354	-36,1026
13077	175	12.27.72	361	11	44	32,310	32,540	32,997	-19,9073	-20,5250
13078	169	12.27.72	361	11	44	25,480	24,440	23,590	-5,8953	-39,5570
13079	239	12.27.72	361	11	44	30,353	28,722	28,697	-21,1022	-4,4381
13080	161	12.27.72	361	11	44	30,464	32,713	27,858	-25,0992	-12,5292
13081	449	12.27.72	361	11	45	32,543	33,967	34,517	-6,5300	-3,3755
13082	135	12.27.72	361	11	46	999,999	53,540	999,999	-7,2780	-27,0007
13083	160	12.27.72	361	11	48	999,999	43,445	37,716	-21,8462	-4,1368
13084	175	12.27.72	361	11	49	33,834	32,161	34,380	-5,2157	-38,2128
13085	158	12.27.72	361	11	52	33,737	33,506	31,535	-11,5054	-32,8125
13086	204	12.27.72	361	11	52	37,629	35,180	38,640	-21,0187	-9,1980
13087	181	12.27.72	361	11	52	32,557	32,708	32,670	-1,1862	-34,7961
13088	176	12.27.72	361	11	52	29,838	25,579	29,550	-31,3491	14,7303
13089	144	12.27.72	361	11	53	37,258	36,682	36,879	-15,1622	-29,0163
13090	219	12.27.72	361	11	58	34,331	35,047	36,091	-6,5411	-24,9219
13091	191	12.27.72	361	11	59	33,381	32,684	32,373	-7,4807	-34,3408
13092	130	12.27.72	361	12	1	32,671	27,655	999,999	-14,3989	-40,9582
13093	183	12.27.72	361	12	1	34,718	35,543	35,934	-2,6207	-33,6409
13094	159	12.27.72	361	12	2	33,037	31,805	999,999	-15,6052	-31,3867
13095	186	12.27.72	361	12	3	35,902	35,370	36,045	-11,7746	-30,8844
13096	270	12.27.72	361	12	5	22,365	22,885	22,580	-15,5652	-15,2103
13097	215	12.27.72	361	12	5	41,398	42,381	46,081	-3,2669	-26,8537
13098	138	12.27.72	361	12	7	44,168	44,988	44,002	-11,6752	-31,2370
13099	142	12.27.72	361	12	7	999,999	44,495	999,999	-13,5524	-38,7213
13100	171	12.27.72	361	12	9	30,601	999,999	28,901	-2,9204	-38,5944
13101	134	12.27.72	361	12	11	25,410	999,999	28,656	-21,7012	-43,6539
13102	150	12.27.72	361	12	12	42,019	37,751	40,636	-14,4198	-26,4725
13103	181	12.27.72	361	12	14	34,668	33,961	999,999	-3,5807	-31,1386
13104	216	12.27.72	361	12	15	43,151	41,495	38,569	-0,1147	-24,4269
13105	221	12.27.72	361	12	15	999,999	999,999	22,906	-23,3792	-23,4928
13106	178	12.27.72	361	12	16	37,148	33,671	33,334	-21,5239	-12,6381
13107	144	12.27.72	361	12	17	27,358	29,212	27,783	10,7890	-51,9789
13108	171	12.27.72	361	12	18	19,455	19,779	20,308	-12,3110	-58,7940
13109	165	12.27.72	361	12	20	44,039	999,999	48,178	-11,9022	-19,7633
13110	144	12.27.72	361	12	21	17,334	999,999	19,601	-56,0467	-0,3693
13111	178	12.27.72	361	12	22	25,262	25,195	25,926	-29,5706	-12,3840
13112	198	12.27.72	361	12	24	999,999	999,999	48,971	-18,0633	-2,3410
13113	164	12.27.72	361	12	26	42,598	42,114	999,999	-0,8731	0,3983
13114	196	12.27.72	361	12	27	26,439	26,200	23,816	1,5792	-39,7511
13115	171	12.27.72	361	12	30	24,059	999,999	999,999	-40,4883	16,4962
13116	176	12.27.72	361	12	31	42,220	40,799	999,999	-9,0847	-21,7445
13117	136	12.27.72	361	12	31	29,872	999,999	28,091	-32,0553	-10,5070
13118	223	12.27.72	361	12	32	31,054	29,890	33,305	-10,4694	-25,0369
13119	143	12.27.72	361	12	33	34,482	32,457	32,096	-9,6231	-44,3535
13120	180	12.27.72	361	12	34	999,999	29,850	34,603	-4,4466	-41,3835
13121	183	12.27.72	361	12	43	30,098	32,476	30,509	-24,0504	-15,8050
13122	141	12.27.72	361	12	42	31,911	30,415	30,638	-20,9573	-32,7596
13123	139	12.27.72	361	12	44	32,142	32,433	35,020	-9,0898	-46,1720
13124	149	12.27.72	361	12	45	26,964	28,548	27,734	-35,3038	5,9396
13125	139	12.27.72	361	12	49	33,339	999,999	999,999	-9,3333	-44,4441
13126	176	12.27.72	361	12	55	28,934	28,156	28,570	-9,9651	-34,1006
13127	176	12.27.72	361	12	56	26,503	28,610	26,564	1,9656	-46,0020
13128	161	12.27.72	361	13	1	38,734	37,442	38,250	0,3326	-32,2489
13129	139	12.27.72	361	13	1	35,937	35,021	999,999	-9,9837	-39,8162
13130	164	12.27.72	361	13	3	29,486	27,803	29,723	-28,7235	-9,1138
13131	161	12.27.72	361	13	3	27,443	26,975	27,597	-1,3581	-51,6996
13132	188	12.27.72	361	13	5	31,940	33,131	34,819	-21,9116	-25,6155
13133	170	12.27.72	361	13	6	20,051	19,743	20,126	-41,9561	-6,7561
13134	199	12.27.72	361	13	8	33,156	32,364	30,242	-4,7585	-38,4226
13135	130	12.27.72	361	13	8	33,869	32,600	32,965	-8,9314	-46,5201
13136	143	12.27.72	361	13	9	999,999	52,425	48,277	-2,1599	-32,5469
13137	180	12.27.72	361	13	10	28,734	28,815	27,905	-31,1577	-0,2889
13138	128	12.27.72	361	13	11	24,294	24,682	999,999	-39,0252	-5,6885
13139	231	12.27.72	361	13	13	36,385	34,069	32,400	-7,0619	-20,2004
13140	150	12.27.72	361	13	17	19,850	21,324	20,655	-41,9640	1,5923
13141	189	12.27.72	361	13	19	34,453	37,343	999,999	1,9539	-32,1835
13142	203	12.27.72	361	13	21	34,705	33,190	34,341	-14,5418	-16,6501
13143	413	12.27.72	361	13	23	25,953	26,194	23,756	-0,2718	-10,9472
13144	135	12.27.72	361	13	25	18,115	999,999	999,999	-46,0289	-44,6787
13145	146	12.27.72	361	13	25	26,170	23,877	999,999	-38,9738	-6,4153
13146	168	12.27.72	361	13	27	25,785	25,053	23,367	-4,1652	-55,5136
13147	181	12.27.72	361	13	27	41,242	34,547	37,238	-6,3967	-43,6851
13148	147	12.27.72	361	13	29	41,530	40,892	41,686	-2,6757	-35,6871
13149	161	12.27.72	361	13	31	23,271	22,873	23,263	-15,7717	-46,0305
13150	151	12.27.72	361	13	34	37,197	37,457	40,778	1,6080	-37,0563
13151	163	12.27.72	361	13	41	24,959	25,542	25,433	-22,1267	-30,6050
13152	171	12.27.72	361	13	44	43,065	999,999	40,993	-0,2639	-31,3594
13153	161	12.27.72	361	13	44	24,841	24,384	999,999	-37,6834	-14,4511
13154	112	12.27.72	361	13	46	21,403	999,999	20,709	-43,0375	-15,1267
13155	148	12.27.72	361	13	48	22,355	22,215	21,968	-20,7176	-47,7807
13156	134	12.27.72	361	13	54	33,170	34,385	33,044	-11,0187	-40,9539
13157	216	12.27.72	361	13	54	19,505	19,300	19,559	-39,6895	0,8059
13158	145	12.27.72	361	13	55	27,487	27,169	26,542	-0,5293	-54,4040
13159	211	12.27.72	361	13	58	27,584	26,364	999,999	-2,3954	-45,6798
13160	143	12.27.72	361	13	58	28,237	28,310	26,855	-3,0585	-52,2308
13161	153	12.27.72	361	13	59	999,999	999,999	47,460	-3,1143	-32,6905
13162	163	12.27.72	361	14	0	34,316	35,121	37,315	-0,4069	-34,9923
13163	188	12.27.72	361	14	3	31,057	35,307	35,170	1,1332	-34,0092
13164	246	12.27.72	361	14	3	29,305	999,999	29,134	-14,5549	-31,7952
13165	167	12.27.72	361	14	5	19,185	999,999	20,361	-46,3639	-10,4028
13166	131	12.27.72	361	14	5	38,634	40,040	36,561	-7,8978	-37,9219
13167	156	12.27.72	361	14	10	27,039	25,978	27,749	-1,9861	-53,0943
13168	161	12.27.72	361	14	11	21,825	22,076	22,971	-41,6209	-3,8598
13169	147	12.27.72	361	14	11	30,380	29,126	30,987	-21,1876	-25,6260
13170	141	12.27.72	361	14	12	21,129	21,511	19,459	-42,6582	-2,9441
13171	125	12.27.72	361	14	12	999,999	23,005	23,150	-29,5109	-40,4117
13172	186	12.27.72	361	14	13	26,365	26,192	28,655	6,9465	-37,0960
13173	126	12.27.72	361	14	13	30,166	29,493	29,255	-1,0123	-56,7909
13174	171	12.27.72	361	14	16	21,070	22,138	19,926	-43,8759	-5,0064
13175	136	12.27.72	361	14	17	34,641	31,301	31,399	-18,1267	-31,0336
13176	207	12.27.72	361	14	17	32,999	33,619	33,169	6,1317	-35,0114
13177	131	12.27.72	361	14	17	32,796	33,670	33,597	-12,2740	-41,3751
13178	204	12.27.72	361	14	25	999,999	999,999	23,651	1,8871	-44,8865
13179	226	12.27.72	361	14	49	24,353	28,898	28,920	2,4915	-40,1665
13180	101	12.27.72	361	14	56	29,487	29,565	29,322	-19,4693	-60,1044
13181	260	12.27.72	361	14	58	33,304	34,535	32,608	9,4971	-28,0432
13182	134	12.27.72	361	15	3	999,999	999,999	29,652	-17,0968	-42,9797
13183	170	12.27.72	361	15	7	32,403	31,502	30,177	-1,5322	-40,4239
13184	142	12.27.72	361	15	12	24,735	24,694	26,893	2,7452	-58,9022
13185	126	12.27.72	361	15	19	33,876	36,857	35,975	-5,1641	-46,0750
13186	164	12.27.72	361	15	21	32,654	999,999	32,043	7,1464	-39,0383
13187	219	12.27.72	361	15	22	26,883	32,106	26,532	-8,0342	-42,0237
13188	139	12.27.72	361	15	23	38,723	41,190	37,661	-1,3435	-38,1567
13189	128	12.27.72	361	15	27	33,606	34,690	33,607	-4,8662	-46,1020
13190	198	12.27.72	361	15	30	20,564	19,770	999,999	3,1187	-51,9905
13191	151	12.27.72	361	15	39	16,064	999,999	16,322	-59,3852	6,0993
13192	153	12.27.72	361	15	43	18,011	19,208	18,680	-45,9324	-30,1913
13193	126	12.27.72	361	15	46	23,566	23,763	999,999	-16,1296	-54,6251
13194	260	12.27.72	361	16	59	20,720	23,185	999,999	14,0391	-48,2118
13195	140	12.27.72	361	17	41	28,430	28,950	27,395	0,8460	-54,4188
13196	163	12.27.72	361	17	43	34,690	32,703	34,414	12,5004	-35,7722
13197	185	12.27.72	361	17	51	31,309	32,855	27,749	7,4056	-43,1265
13198	159	12.27.72	361	17	55	22,937	22,879	20,965	8,8532	-59,9222
13199	135	12.27.72	361	17	57	25,576	27,055	26,280	8,5654	-30,0890
13200	156	12.27.72	361	18	14	32,620	31,267	34,148	1,4137	-39,8267
13201	153	12.27.72	361	18	20	23,625	27,492	20,713	16,3841	-48,3537
13202	140	12.27.72	361	18	26	23,982	999,999	999,999	12,5419	-51,6622
13203	148	12.27.72	361	18	35	29,528	29,815	29,733	17,4275	-44,8118
13204	178	12.27.72	361	19	20	33,815	32,343	32,607	17,6033	-34,7867
13205	260	12.27.72	361	21	13	33,926	999,999	36,163	10,1855	-30,1445
13206	159	12.27.72	361	21	22	20,965	26,453	999,999	8,7365	-58,9897
13207	151	12.28.72	362	0	53	18,775	999,999	999,999	-46,5476	13,0055
13208	491	12.28.72	362	1	15	26,141	25,956	25,791	-10,0709	-0,7623
13209	160	12.28.72	362	1	19	21,603	20,950	20,665	-30,2923	-7,8633
13210	291	12.28.72	362	1	20	22,875	24,603	22,738	-40,1152	8,0797
13211	126	12.28.72	362	1	22	27,965	999,999	30,597	-34,2964	13,3158
13212	166	12.28.72	362	1	37	18,993	16,754	17,377	-50,2012	-19,0493
13213	208	12.28.72	362	1	40	20,890	19,904	20,613	-33,6763	-2,3755
13214	140	12.28.72	362	1	41	21,195	19,700	999,999	-45,0001	-1,7513
13215	178	12.28.72	362	1	58	26,760	30,845	26,376	-36,4011	12,9817
13216	530	12.28.72	362	2	25	999,999	26,608	31,770	-9,9995	0,8875
13217	270	12.28.72	362	2	28	26,445	28,739	27,170	-21,3217	-14,5029
13218	476	12.28.72	362	2	31	23,726	999,999	29,456	-24,9505	5,8465
13219	388	12.28.72	362	2	35	24,170	23,455	24,840	-24,7099	6,7873
13220	150	12.28.72	362	2	38	24,977	23,979	24,040	-23,5526	6,1404
13221	156	12.28.72	362	2	40	15,575	999,999	999,999	-38,8229	-36,9785
13222	180	12.28.72	362	2	41	23,942	23,754	23,660	-30,4003	-20,8165
13223	154	12.28.72	362	2	42	20,623	20,970	21,390	-42,1143	-17,3905
13224	176	12.28.72	362	2	46	21,178	19,855	20,146	-27,5647	-41,7450
13225	288	12.28.72	362	2	51	30,054	999,999	999,999	-13,8945	-10,9998
13226	133	12.28.72	362	2	51	19,250	20,673	19,256	-34,9469	-44,0294
13227	195	12.28.72	362	2	53	25,980	28,065	29,187	-25,2366	-16,6247
13228	141	12.28.72	362	2	54	25,790	999,999	999,999	-33,2735	-22,6815
13229	176	12.28.72	362	2	56	17,786	20,411	18,895	-32,6526	-25,3492
13230	131	12.28.72	362	2	58	24,350	22,887	24,542	-38,7035	-10,3604
13231	214	12.28.72	362	3	0	24,696	26,890	999,999	-30,1552	5,9529
13232	151	12.28.72	362	3	2	17,181	15,306	17,425	-37,3806	-35,2635
13233	396	12.28.72	362	3	6	35,776	36,414	37,717	-18,5042	0,1786
13234	167	12.28.72	362	3	7	23,306	22,288	24,420	-29,2514	-25,6334
13235	199	12.28.72	362	3	9	999,999	28,050	22,590	-18,7901	-35,0325
13236	196	12.28.72	362	3	9	17,217	17,323	999,999	1,1480	-50,5612
13237	201	12.28.72	362	3	25	34,287	33,145	33,313	-25,2603	3,8153
13238	168	12.28.72	362	3	28	27,099	23,341	999,999	-29,8425	-28,3497
13239	178	12.28.72	362	3	29	999,999	999,999	42,913	-23,5954	-0,3543
13240	386	12.28.72	362	3	29	27,012	31,011	29,515	-15,5845	-1,0585
13241	233	12.28.72	362	3	30	35,206	999,999	34,682	-23,4451	4,6131
13242	136	12.28.72	362	3	31	17,015	999,999	16,441	-51,1537	-18,9390
13243	159	12.28.72	362	3	33	22,625	21,966	999,999	-28,0603	-39,1344
13244	161	12.28.72	362	3	33	34,687	34,730	31,810	-22,7316	-9,3942
13245	176	12.28.72	362	3	33	18,884	19,725	18,436	-42,0749	-31,1105
13246	149	12.28.72	362	3	33	27,634	27,844	28,301	-28,4940	-18,8703
13247	155	12.28.72	362	3	34	28,353	25,657	25,676	-25,8698	-24,2027
13248	177	12.28.72	362	3	38	43,614	999,999	48,963	-19,7817	-2,4346
13249	411	12.28.72	362	3	38	41,675	42,516	42,685	-10,0375	-2,4171
13250	149	12.28.72	362	3	39	26,937	27,014	999,999	-27,0492	-26,4332
13251	161	12.28.72	362	3	39	20,748	20,538	999,999	-17,5239	-50,7368
13252	338	12.28.72	362	3	44	28,753	29,240	28,867	-15,0228	-2,2872
13253	230	12.28.72	362	3	47	37,210	37,292	39,941	-11,1977	-16,9477
13254	181	12.28.72	362	3	49	18,034	18,031	999,999	-12,8015	-60,3726
13255	144	12.28.72	362	3	49	26,394	26,521	26,536	-24,9172	-36,7717
13256	210	12.28.72	362	3	50	29,480	28,456	28,289	-14,5596	-23,9370
13257	128	12.28.72	362	3	53	19,809	999,999	999,999	-25,1007	-59,2062
13258	166	12.28.72	362	3	56	28,041	29,225	27,935	-15,6463	-27,7869
13259	286	12.28.72	362	3	57	20,869	20,498	20,884	-8,9159	-14,3582
13260	188	12.28.72	362	3	57	25,764	999,999	999,999	-18,9449	-26,2424
13261	153	12.28.72	362	4	0	36,126	33,865	35,140	-20,1442	-18,1090
13262	145	12.28.72	362	4	2	22,410	22,360	22,237	-22,9715	-44,9895
13263	136	12.28.72	362	4	3	25,575	23,059	24,751	-28,3048	-26,8500
13264	246	12.28.72	362	4	10	34,372	33,363	34,881	-7,6712	-14,2569
13265	164	12.28.72	362	4	12	999,999	28,883	29,806	-16,8709	-32,3451
13266	136	12.28.72	362	4	14	24,029	21,630	22,510	-20,8729	-54,3481
13267	140	12.28.72	362	4	21	25,362	23,247	24,707	-23,1336	-45,1855
13268	275	12.28.72	362	4	23	56,851	59,642	999,999	-7,8187	5,8567
13269	143	12.28.72	362	4	24	32,896	33,961	33,318	-25,4987	-12,6232
13270	239	12.28.72	362	4	26	30,196	26,206	999,999	-2,4467	-29,8425
13271	128	12.28.72	362	4	28	25,031	25,516	25,384	-24,9389	-47,0108
13272	174	12.28.72	362	4	29	28,021	29,626	999,999	-19,6590	-21,1004
13273	198	12.28.72	362	4	31	46,121	999,999	46,569	-18,0440	2,4730
13274	170	12.28.72	362	4	32	27,720	999,999	999,999	-21,0460	-29,0628
13275	148	12.28.72	362	4	32	28,009	29,663	999,999	-18,0630	-33,4685
13276	180	12.28.72	362	4	36	26,097	999,999	24,880	-17,1943	-29,9805
13277	224	12.28.72	362	4	37	43,943	46,004	46,609	-10,9209	-7,8214
13278	130	12.28.72	362	4	38	30,632	35,469	999,999	-23,0422	-17,8817
13279	234	12.28.72	362	4	42	33,125	32,637	34,662	-16,1863	-12,1798
13280	201	12.28.72	362	4	49	21,521	20,394	999,999	-11,1315	-29,7238
13281	144	12.28.72	362	4	52	27,381	27,215	26,803	-23,7031	-31,4791
13282	186	12.28.72	362	4	54	32,872	35,009	33,157	-12,1580	-24,2987
13283	185	12.28.72	362	4	57	31,105	30,517	30,441	-19,9475	-40,9192
13284	149	12.28.72	362	4	58	37,495	37,425	37,294	-18,8362	-21,9308
13285	146	12.28.72	362	4	58	28,668	999,999	28,147	-31,8840	-6,1526
13286	174	12.28.72	362	5	5	51,036	999,999	45,232	-15,6422	-4,0889
13287	165	12.28.72	362	5	5	32,854	33,923	32,564	-13,6665	-30,3249
13288	175	12.28.72	362	5	6	22,169	22,361	23,107	-20,6693	-48,5552
13289	129	12.28.72	362	5	9	32,545	999,999	32,241	-27,8611	-9,7851
13290	159	12.28.72	362	5	13	38,525	41,008	37,008	-23,1265	-1,9380
13291	148	12.28.72	362	5	15	22,919	21,383	23,005	-33,5641	-61,3140
13292	154	12.28.72	362	5	19	24,970	26,317	26,446	-12,0421	-43,4033
13293	193	12.28.72	362	5	23	25,399	22,823	23,063	-3,8789	-35,5837
13294	128	12.28.72	362	5	28	22,189	23,365	999,999	-25,0292	-51,9340
13295	481	12.28.72	362	5	37	999,999	64,152	61,921	-8,6776	1,5388
13296	178	12.28.72	362	5	39	23,801	22,592	24,779	0,0192	-31,2733
13297	145	12.28.72	362	5	39	22,067	21,210	999,999	-3,9826	-62,5579
13298	162	12.28.72	362	5	43	39,158	40,990	38,009	-7,9080	-26,1432
13299	146	12.28.72	362	5	47	999,999	999,999	53,018	-17,5046	-6,1453
13300	161	12.28.72	362	5	47	50,191	55,909	45,492	-19,0831	4,7796
13301	133	12.28.72	362	5	49	28,682	26,516	25,005	-8,9558	-50,4514
13302	181	12.28.72	362	5	50	28,746	25,897	27,683	-17,1674	-24,3087
13303	132	12.28.72	362	5	53	27,895	26,235	27,541	-22,9755	-34,1500
13304	185	12.28.72	362	5	53	50,651	46,683	48,901	-17,0540	-4,5984
13305	210	12.28.72	362	5	53	26,879	27,090	25,462	-7,9368	-29,8529
13306	169	12.28.72	362	5	54	999,999	999,999	60,585	-8,3814	1,0980
13307	142	12.28.72	362	5	55	26,718	28,728	27,559	-17,8715	-54,3316
13308	172	12.28.72	362	5	57	57,533	999,999	57,508	-12,5349	5,3536
13309	205	12.28.72	362	6	0	32,892	999,999	28,511	-9,7439	-23,3001
13310	161	12.28.72	362	6	0	39,041	42,753	42,868	-12,2760	-27,7745
13311	200	12.28.72	362	6	1	38,355	39,846	41,494	-16,4271	-7,6064
13312	228	12.28.72	362	6	3	51,730	46,405	47,335	-15,9572	1,4966
13313	189	12.28.72	362	6	3	31,675	31,448	31,902	-16,2675	-18,4947
13314	178	12.28.72	362	6	7	49,052	999,999	51,934	-17,0562	-3,1021
13315	226	12.28.72	362	6	8	57,520	65,989	65,920	-12,4819	-1,5156
13316	213	12.28.72	362	6	9	28,648	26,175	26,019	0,8426	-32,3537
13317	166	12.28.72	362	6	10	39,274	39,273	40,039	-9,0070	-25,2016
13318	340	12.28.72	362	6	11	51,980	50,048	49,550	-10,5092	-0,1145
13319	161	12.28.72	362	6	12	51,242	51,143	55,675	-14,9854	-10,0525
13320	146	12.28.72	362	6	13	999,999	23,517	22,941	-25,1855	-39,0130
13321	119	12.28.72	362	6	13	29,022	30,048	30,207	-18,8530	-47,3797
13322	166	12.28.72	362	6	14	24,321	25,714	23,354	-14,6937	-38,1059
13323	141	12.28.72	362	6	14	23,714	22,571	22,240	-14,2098	-55,3291
13324	176	12.28.72	362	6	18	58,198	999,999	999,999	-15,9656	6,9524
13325	205	12.28.72	362	6	18	33,171	31,592	33,056	-12,1847	-19,9285
13326	233	12.28.72	362	6	18	999,999	999,999	58,378	-14,7299	0,2109
13327	172	12.28.72	362	6	20	22,210	22,589	22,708	-10,3685	-42,6736
13328	261	12.28.72	362	6	20	21,944	22,659	20,494	-11,2341	-25,5434
13329	177	12.28.72	362	6	21	53,711	58,411	53,526	-16,4468	-1,2091
13330	154	12.28.72	362	6	22	54,411	49,994	999,999	-14,9911	-11,5047
13331	166	12.28.72	362	6	23	24,960	27,867	23,928	-11,8260	-40,7166
13332	193	12.28.72	362	6	24	999,999	999,999	60,930	-13,2108	-5,1108
13333	440	12.28.72	362	6	24	30,749	35,401	31,611	7,7449	-20,0533
